type,code,description,exclude,
ICD-10,C409,"Malignant neoplasm of bone and articular cartilage of limb, unspecified",0,"    ('ICD-10', 'C409', 'Malignant neoplasm of bone and articular cartilage of limb, unspecified', '0'),"
ICD-10,C41,Malignant neoplasm of bone and articular cartilage of other and unspecified sites,0,"    ('ICD-10', 'C41', 'Malignant neoplasm of bone and articular cartilage of other and unspecified sites', '0'),"
ICD-10,C410,Malignant neoplasm of bones of skull and face,0,"    ('ICD-10', 'C410', 'Malignant neoplasm of bones of skull and face', '0'),"
ICD-10,C411,Malignant neoplasm of mandible,0,"    ('ICD-10', 'C411', 'Malignant neoplasm of mandible', '0'),"
ICD-10,C412,Malignant neoplasm of vertebral column,0,"    ('ICD-10', 'C412', 'Malignant neoplasm of vertebral column', '0'),"
ICD-10,C413,"Malignant neoplasm of ribs, sternum and clavicle",0,"    ('ICD-10', 'C413', 'Malignant neoplasm of ribs, sternum and clavicle', '0'),"
ICD-10,C414,"Malignant neoplasm of pelvic bones, sacrum and coccyx",0,"    ('ICD-10', 'C414', 'Malignant neoplasm of pelvic bones, sacrum and coccyx', '0'),"
ICD-10,C418,Overlapping lesion of bone and articular cartilage,0,"    ('ICD-10', 'C418', 'Overlapping lesion of bone and articular cartilage', '0'),"
ICD-10,C419,"Malignant neoplasm of bone and articular cartilage, unspecified",0,"    ('ICD-10', 'C419', 'Malignant neoplasm of bone and articular cartilage, unspecified', '0'),"
ICD-10,C43,Malignant melanoma of skin,0,"    ('ICD-10', 'C43', 'Malignant melanoma of skin', '0'),"
ICD-10,C430,Malignant melanoma of lip,0,"    ('ICD-10', 'C430', 'Malignant melanoma of lip', '0'),"
ICD-10,C431,"Malignant melanoma of eyelid, including canthus",0,"    ('ICD-10', 'C431', 'Malignant melanoma of eyelid, including canthus', '0'),"
ICD-10,C432,Malignant melanoma of ear and external auricular canal,0,"    ('ICD-10', 'C432', 'Malignant melanoma of ear and external auricular canal', '0'),"
ICD-10,C433,Malignant melanoma of other and unspecified parts of face,0,"    ('ICD-10', 'C433', 'Malignant melanoma of other and unspecified parts of face', '0'),"
ICD-10,C434,Malignant melanoma of scalp and neck,0,"    ('ICD-10', 'C434', 'Malignant melanoma of scalp and neck', '0'),"
ICD-10,C435,Malignant melanoma of trunk,0,"    ('ICD-10', 'C435', 'Malignant melanoma of trunk', '0'),"
ICD-10,C436,"Malignant melanoma of upper limb, including shoulder",0,"    ('ICD-10', 'C436', 'Malignant melanoma of upper limb, including shoulder', '0'),"
ICD-10,C437,"Malignant melanoma of lower limb, including hip",0,"    ('ICD-10', 'C437', 'Malignant melanoma of lower limb, including hip', '0'),"
ICD-10,C438,Overlapping malignant melanoma of skin,0,"    ('ICD-10', 'C438', 'Overlapping malignant melanoma of skin', '0'),"
ICD-10,C439,"Malignant melanoma of skin, unspecified",0,"    ('ICD-10', 'C439', 'Malignant melanoma of skin, unspecified', '0'),"
ICD-10,C44,Other malignant neoplasms of skin,0,"    ('ICD-10', 'C44', 'Other malignant neoplasms of skin', '0'),"
ICD-10,C440,Malignant neoplasm of skin of lip,0,"    ('ICD-10', 'C440', 'Malignant neoplasm of skin of lip', '0'),"
ICD-10,C441,"Malignant neoplasm of skin of eyelid, including canthus",0,"    ('ICD-10', 'C441', 'Malignant neoplasm of skin of eyelid, including canthus', '0'),"
ICD-10,C442,Malignant neoplasm of skin of ear and external auricular canal,0,"    ('ICD-10', 'C442', 'Malignant neoplasm of skin of ear and external auricular canal', '0'),"
ICD-10,C443,Malignant neoplasm of skin of other and unspecified parts of face,0,"    ('ICD-10', 'C443', 'Malignant neoplasm of skin of other and unspecified parts of face', '0'),"
ICD-10,C444,Malignant neoplasm of skin of scalp and neck,0,"    ('ICD-10', 'C444', 'Malignant neoplasm of skin of scalp and neck', '0'),"
ICD-10,C445,Malignant neoplasm of skin of trunk,0,"    ('ICD-10', 'C445', 'Malignant neoplasm of skin of trunk', '0'),"
ICD-10,C446,"Malignant neoplasm of skin of upper limb, including shoulder",0,"    ('ICD-10', 'C446', 'Malignant neoplasm of skin of upper limb, including shoulder', '0'),"
ICD-10,C447,"Malignant neoplasm of skin of lower limb, including hip",0,"    ('ICD-10', 'C447', 'Malignant neoplasm of skin of lower limb, including hip', '0'),"
ICD-10,C448,Overlapping lesion of skin,0,"    ('ICD-10', 'C448', 'Overlapping lesion of skin', '0'),"
ICD-10,C449,"Malignant neoplasm of skin, unspecified",0,"    ('ICD-10', 'C449', 'Malignant neoplasm of skin, unspecified', '0'),"
ICD-10,C45,Mesothelioma,0,"    ('ICD-10', 'C45', 'Mesothelioma', '0'),"
ICD-10,C450,Mesothelioma of pleura,0,"    ('ICD-10', 'C450', 'Mesothelioma of pleura', '0'),"
ICD-10,C451,Mesothelioma of peritoneum,0,"    ('ICD-10', 'C451', 'Mesothelioma of peritoneum', '0'),"
ICD-10,C452,Mesothelioma of pericardium,0,"    ('ICD-10', 'C452', 'Mesothelioma of pericardium', '0'),"
ICD-10,C457,Mesothelioma of other sites,0,"    ('ICD-10', 'C457', 'Mesothelioma of other sites', '0'),"
ICD-10,C459,"Mesothelioma, unspecified",0,"    ('ICD-10', 'C459', 'Mesothelioma, unspecified', '0'),"
ICD-10,C46,Kaposi's sarcoma,0,"    ('ICD-10', 'C46', 'Kaposi's sarcoma', '0'),"
ICD-10,C460,Kaposi sarcoma of skin,0,"    ('ICD-10', 'C460', 'Kaposi sarcoma of skin', '0'),"
ICD-10,C461,Kaposi sarcoma of soft tissue,0,"    ('ICD-10', 'C461', 'Kaposi sarcoma of soft tissue', '0'),"
ICD-10,C462,Kaposi sarcoma of palate,0,"    ('ICD-10', 'C462', 'Kaposi sarcoma of palate', '0'),"
ICD-10,C463,Kaposi sarcoma of lymph nodes,0,"    ('ICD-10', 'C463', 'Kaposi sarcoma of lymph nodes', '0'),"
ICD-10,C467,Kaposi sarcoma of other sites,0,"    ('ICD-10', 'C467', 'Kaposi sarcoma of other sites', '0'),"
ICD-10,C468,Kaposi sarcoma of multiple organs,0,"    ('ICD-10', 'C468', 'Kaposi sarcoma of multiple organs', '0'),"
ICD-10,C469,"Kaposi sarcoma, unspecified",0,"    ('ICD-10', 'C469', 'Kaposi sarcoma, unspecified', '0'),"
ICD-10,C47,Malignant neoplasm of peripheral nerves and autonomic nervous system,0,"    ('ICD-10', 'C47', 'Malignant neoplasm of peripheral nerves and autonomic nervous system', '0'),"
ICD-10,C470,"Malignant neoplasm of peripheral nerves of head, face and neck",0,"    ('ICD-10', 'C470', 'Malignant neoplasm of peripheral nerves of head, face and neck', '0'),"
ICD-10,C471,"Malignant neoplasm of peripheral nerves of upper limb, including shoulder",0,"    ('ICD-10', 'C471', 'Malignant neoplasm of peripheral nerves of upper limb, including shoulder', '0'),"
ICD-10,C472,"Malignant neoplasm of peripheral nerves of lower limb, including hip",0,"    ('ICD-10', 'C472', 'Malignant neoplasm of peripheral nerves of lower limb, including hip', '0'),"
ICD-10,C473,Malignant neoplasm of peripheral nerves of thorax,0,"    ('ICD-10', 'C473', 'Malignant neoplasm of peripheral nerves of thorax', '0'),"
ICD-10,C474,Malignant neoplasm of peripheral nerves of abdomen,0,"    ('ICD-10', 'C474', 'Malignant neoplasm of peripheral nerves of abdomen', '0'),"
ICD-10,C475,Malignant neoplasm of peripheral nerves of pelvis,0,"    ('ICD-10', 'C475', 'Malignant neoplasm of peripheral nerves of pelvis', '0'),"
ICD-10,C476,"Malignant neoplasm of peripheral nerves of trunk, unspecified",0,"    ('ICD-10', 'C476', 'Malignant neoplasm of peripheral nerves of trunk, unspecified', '0'),"
ICD-10,C478,Overlapping lesion of peripheral nerves and autonomic nervous system,0,"    ('ICD-10', 'C478', 'Overlapping lesion of peripheral nerves and autonomic nervous system', '0'),"
ICD-10,C479,"Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified",0,"    ('ICD-10', 'C479', 'Malignant neoplasm of peripheral nerves and autonomic nervous system, unspecified', '0'),"
ICD-10,C48,Malignant neoplasm of retroperitoneum and peritoneum,0,"    ('ICD-10', 'C48', 'Malignant neoplasm of retroperitoneum and peritoneum', '0'),"
ICD-10,C480,Malignant neoplasm of retroperitoneum,0,"    ('ICD-10', 'C480', 'Malignant neoplasm of retroperitoneum', '0'),"
ICD-10,C481,Malignant neoplasm of specified parts of peritoneum,0,"    ('ICD-10', 'C481', 'Malignant neoplasm of specified parts of peritoneum', '0'),"
ICD-10,C482,"Malignant neoplasm of peritoneum, unspecified",0,"    ('ICD-10', 'C482', 'Malignant neoplasm of peritoneum, unspecified', '0'),"
ICD-10,C488,Overlapping lesion of retroperitoneum and peritoneum,0,"    ('ICD-10', 'C488', 'Overlapping lesion of retroperitoneum and peritoneum', '0'),"
ICD-10,C49,Malignant neoplasm of other connective and soft tissue,0,"    ('ICD-10', 'C49', 'Malignant neoplasm of other connective and soft tissue', '0'),"
ICD-10,C490,"Malignant neoplasm of connective and soft tissue of head, face and neck",0,"    ('ICD-10', 'C490', 'Malignant neoplasm of connective and soft tissue of head, face and neck', '0'),"
ICD-10,C491,"Malignant neoplasm of connective and soft tissue of upper limb, including shoulder",0,"    ('ICD-10', 'C491', 'Malignant neoplasm of connective and soft tissue of upper limb, including shoulder', '0'),"
ICD-10,C492,"Malignant neoplasm of connective and soft tissue of lower limb, including hip",0,"    ('ICD-10', 'C492', 'Malignant neoplasm of connective and soft tissue of lower limb, including hip', '0'),"
ICD-10,C493,Malignant neoplasm of connective and soft tissue of thorax,0,"    ('ICD-10', 'C493', 'Malignant neoplasm of connective and soft tissue of thorax', '0'),"
ICD-10,C494,Malignant neoplasm of connective and soft tissue of abdomen,0,"    ('ICD-10', 'C494', 'Malignant neoplasm of connective and soft tissue of abdomen', '0'),"
ICD-10,C495,Malignant neoplasm of connective and soft tissue of pelvis,0,"    ('ICD-10', 'C495', 'Malignant neoplasm of connective and soft tissue of pelvis', '0'),"
ICD-10,C496,"Malignant neoplasm of connective and soft tissue of trunk, unspecified",0,"    ('ICD-10', 'C496', 'Malignant neoplasm of connective and soft tissue of trunk, unspecified', '0'),"
ICD-10,C498,Overlapping lesion of connective and soft tissue,0,"    ('ICD-10', 'C498', 'Overlapping lesion of connective and soft tissue', '0'),"
ICD-10,C499,"Malignant neoplasm of connective and soft tissue, unspecified",0,"    ('ICD-10', 'C499', 'Malignant neoplasm of connective and soft tissue, unspecified', '0'),"
ICD-10,C50,Malignant neoplasm of breast,0,"    ('ICD-10', 'C50', 'Malignant neoplasm of breast', '0'),"
ICD-10,C500,Malignant neoplasm of nipple and areola,0,"    ('ICD-10', 'C500', 'Malignant neoplasm of nipple and areola', '0'),"
ICD-10,C501,Malignant neoplasm of central portion of breast,0,"    ('ICD-10', 'C501', 'Malignant neoplasm of central portion of breast', '0'),"
ICD-10,C502,Malignant neoplasm of upper-inner quadrant of breast,0,"    ('ICD-10', 'C502', 'Malignant neoplasm of upper-inner quadrant of breast', '0'),"
ICD-10,C503,Malignant neoplasm of lower-inner quadrant of breast,0,"    ('ICD-10', 'C503', 'Malignant neoplasm of lower-inner quadrant of breast', '0'),"
ICD-10,C504,Malignant neoplasm of upper-outer quadrant of breast,0,"    ('ICD-10', 'C504', 'Malignant neoplasm of upper-outer quadrant of breast', '0'),"
ICD-10,C505,Malignant neoplasm of lower-outer quadrant of breast,0,"    ('ICD-10', 'C505', 'Malignant neoplasm of lower-outer quadrant of breast', '0'),"
ICD-10,C506,Malignant neoplasm of axillary tail of breast,0,"    ('ICD-10', 'C506', 'Malignant neoplasm of axillary tail of breast', '0'),"
ICD-10,C508,Overlapping lesion of breast,0,"    ('ICD-10', 'C508', 'Overlapping lesion of breast', '0'),"
ICD-10,C509,"Malignant neoplasm of breast, unspecified",0,"    ('ICD-10', 'C509', 'Malignant neoplasm of breast, unspecified', '0'),"
ICD-10,C51,Malignant neoplasm of vulva,0,"    ('ICD-10', 'C51', 'Malignant neoplasm of vulva', '0'),"
ICD-10,C510,Malignant neoplasm of labium majus,0,"    ('ICD-10', 'C510', 'Malignant neoplasm of labium majus', '0'),"
ICD-10,C511,Malignant neoplasm of labium minus,0,"    ('ICD-10', 'C511', 'Malignant neoplasm of labium minus', '0'),"
ICD-10,C512,Malignant neoplasm of clitoris,0,"    ('ICD-10', 'C512', 'Malignant neoplasm of clitoris', '0'),"
ICD-10,C518,Overlapping lesion of vulva,0,"    ('ICD-10', 'C518', 'Overlapping lesion of vulva', '0'),"
ICD-10,C519,"Overlapping lesion of vulva, unspecified",0,"    ('ICD-10', 'C519', 'Overlapping lesion of vulva, unspecified', '0'),"
ICD-10,C52,Malignant neoplasm of vagina,0,"    ('ICD-10', 'C52', 'Malignant neoplasm of vagina', '0'),"
ICD-10,C53,Malignant neoplasm of cervix uteri,0,"    ('ICD-10', 'C53', 'Malignant neoplasm of cervix uteri', '0'),"
ICD-10,C530,Malignant neoplasm of endocervix,0,"    ('ICD-10', 'C530', 'Malignant neoplasm of endocervix', '0'),"
ICD-10,C531,Malignant neoplasm of exocervix,0,"    ('ICD-10', 'C531', 'Malignant neoplasm of exocervix', '0'),"
ICD-10,C538,Overlapping lesion of cervix uteri,0,"    ('ICD-10', 'C538', 'Overlapping lesion of cervix uteri', '0'),"
ICD-10,C539,"Malignant neoplasm of cervix uteri, unspecified",0,"    ('ICD-10', 'C539', 'Malignant neoplasm of cervix uteri, unspecified', '0'),"
ICD-10,C54,Malignant neoplasm of corpus uteri,0,"    ('ICD-10', 'C54', 'Malignant neoplasm of corpus uteri', '0'),"
ICD-10,C540,Malignant neoplasm of isthmus uteri,0,"    ('ICD-10', 'C540', 'Malignant neoplasm of isthmus uteri', '0'),"
ICD-10,C541,Malignant neoplasm of endometrium,0,"    ('ICD-10', 'C541', 'Malignant neoplasm of endometrium', '0'),"
ICD-10,C542,Malignant neoplasm of myometrium,0,"    ('ICD-10', 'C542', 'Malignant neoplasm of myometrium', '0'),"
ICD-10,C543,Malignant neoplasm of fundus uteri,0,"    ('ICD-10', 'C543', 'Malignant neoplasm of fundus uteri', '0'),"
ICD-10,C548,Overlapping lesion of corpus uteri,0,"    ('ICD-10', 'C548', 'Overlapping lesion of corpus uteri', '0'),"
ICD-10,C549,"Malignant neoplasm of corpus uteri, unspecified",0,"    ('ICD-10', 'C549', 'Malignant neoplasm of corpus uteri, unspecified', '0'),"
ICD-10,C55,"Malignant neoplasm of uterus, part unspecified",0,"    ('ICD-10', 'C55', 'Malignant neoplasm of uterus, part unspecified', '0'),"
ICD-10,C56,Malignant neoplasm of ovary,0,"    ('ICD-10', 'C56', 'Malignant neoplasm of ovary', '0'),"
ICD-10,C57,Malignant neoplasm of other and unspecified female genital organs,0,"    ('ICD-10', 'C57', 'Malignant neoplasm of other and unspecified female genital organs', '0'),"
ICD-10,C570,Malignant neoplasm of fallopian tube,0,"    ('ICD-10', 'C570', 'Malignant neoplasm of fallopian tube', '0'),"
ICD-10,C571,Malignant neoplasm of broad ligament,0,"    ('ICD-10', 'C571', 'Malignant neoplasm of broad ligament', '0'),"
ICD-10,C572,Malignant neoplasm of round ligament,0,"    ('ICD-10', 'C572', 'Malignant neoplasm of round ligament', '0'),"
ICD-10,C573,Malignant neoplasm of parametrium,0,"    ('ICD-10', 'C573', 'Malignant neoplasm of parametrium', '0'),"
ICD-10,C574,"Malignant neoplasm of uterine adnexa, unspecified",0,"    ('ICD-10', 'C574', 'Malignant neoplasm of uterine adnexa, unspecified', '0'),"
ICD-10,C577,Malignant neoplasm of other specified female genital organs,0,"    ('ICD-10', 'C577', 'Malignant neoplasm of other specified female genital organs', '0'),"
ICD-10,C578,Overlapping lesion of female genital organs,0,"    ('ICD-10', 'C578', 'Overlapping lesion of female genital organs', '0'),"
ICD-10,C579,"Malignant neoplasm of female genital organ, unspecified",0,"    ('ICD-10', 'C579', 'Malignant neoplasm of female genital organ, unspecified', '0'),"
ICD-10,C58,Malignant neoplasm of placenta,0,"    ('ICD-10', 'C58', 'Malignant neoplasm of placenta', '0'),"
ICD-10,C60,Malignant neoplasm of penis,0,"    ('ICD-10', 'C60', 'Malignant neoplasm of penis', '0'),"
ICD-10,C600,Malignant neoplasm of prepuce,0,"    ('ICD-10', 'C600', 'Malignant neoplasm of prepuce', '0'),"
ICD-10,C601,Malignant neoplasm of glans penis,0,"    ('ICD-10', 'C601', 'Malignant neoplasm of glans penis', '0'),"
ICD-10,C602,Malignant neoplasm of body of penis,0,"    ('ICD-10', 'C602', 'Malignant neoplasm of body of penis', '0'),"
ICD-10,C608,Overlapping lesion of penis,0,"    ('ICD-10', 'C608', 'Overlapping lesion of penis', '0'),"
ICD-10,C609,"Malignant neoplasm of penis, unspecified",0,"    ('ICD-10', 'C609', 'Malignant neoplasm of penis, unspecified', '0'),"
ICD-10,C61,Malignant neoplasm of prostate,0,"    ('ICD-10', 'C61', 'Malignant neoplasm of prostate', '0'),"
ICD-10,C62,Malignant neoplasm of testis,0,"    ('ICD-10', 'C62', 'Malignant neoplasm of testis', '0'),"
ICD-10,C620,Malignant neoplasm of undescended testis,0,"    ('ICD-10', 'C620', 'Malignant neoplasm of undescended testis', '0'),"
ICD-10,C621,Malignant neoplasm of descended testis,0,"    ('ICD-10', 'C621', 'Malignant neoplasm of descended testis', '0'),"
ICD-10,C629,"Malignant neoplasm of testis, unspecified",0,"    ('ICD-10', 'C629', 'Malignant neoplasm of testis, unspecified', '0'),"
ICD-10,C63,Malignant neoplasm of other and unspecified male genital organs,0,"    ('ICD-10', 'C63', 'Malignant neoplasm of other and unspecified male genital organs', '0'),"
ICD-10,C630,Malignant neoplasm of epididymis,0,"    ('ICD-10', 'C630', 'Malignant neoplasm of epididymis', '0'),"
ICD-10,C631,Malignant neoplasm of spermatic cord,0,"    ('ICD-10', 'C631', 'Malignant neoplasm of spermatic cord', '0'),"
ICD-10,C632,Malignant neoplasm of scrotum,0,"    ('ICD-10', 'C632', 'Malignant neoplasm of scrotum', '0'),"
ICD-10,C637,Malignant neoplasm of other specified male genital organs,0,"    ('ICD-10', 'C637', 'Malignant neoplasm of other specified male genital organs', '0'),"
ICD-10,C638,Overlapping lesion of male genital organs,0,"    ('ICD-10', 'C638', 'Overlapping lesion of male genital organs', '0'),"
ICD-10,C639,"Malignant neoplasm of male genital organ, unspecified",0,"    ('ICD-10', 'C639', 'Malignant neoplasm of male genital organ, unspecified', '0'),"
ICD-10,C64,"Malignant neoplasm of kidney, except renal pelvis",0,"    ('ICD-10', 'C64', 'Malignant neoplasm of kidney, except renal pelvis', '0'),"
ICD-10,C65,Malignant neoplasm of renal pelvis,0,"    ('ICD-10', 'C65', 'Malignant neoplasm of renal pelvis', '0'),"
ICD-10,C66,Malignant neoplasm of ureter,0,"    ('ICD-10', 'C66', 'Malignant neoplasm of ureter', '0'),"
ICD-10,C67,Malignant neoplasm of bladder,0,"    ('ICD-10', 'C67', 'Malignant neoplasm of bladder', '0'),"
ICD-10,C670,Malignant neoplasm of trigone of bladder,0,"    ('ICD-10', 'C670', 'Malignant neoplasm of trigone of bladder', '0'),"
ICD-10,C671,Malignant neoplasm of dome of bladder,0,"    ('ICD-10', 'C671', 'Malignant neoplasm of dome of bladder', '0'),"
ICD-10,C672,Malignant neoplasm of lateral wall of bladder,0,"    ('ICD-10', 'C672', 'Malignant neoplasm of lateral wall of bladder', '0'),"
ICD-10,C673,Malignant neoplasm of anterior wall of bladder,0,"    ('ICD-10', 'C673', 'Malignant neoplasm of anterior wall of bladder', '0'),"
ICD-10,C674,Malignant neoplasm of posterior wall of bladder,0,"    ('ICD-10', 'C674', 'Malignant neoplasm of posterior wall of bladder', '0'),"
